ID,Age,SEC,Gender,Region,Question code,value
6005283,41,C1,Female,Upper Egypt,Q1_P9,0
9210024,35,C2,Male,Upper Egypt,Q1_P9,0
5463896,46,C2,Female,Cairo,Q1_P9,0
1734092,40,C2,Male,Upper Egypt,Q1_P9,0
9020924,42,C2,Male,Delta,Q1_P9,0
7040476,32,C2,Female,Upper Egypt,Q1_P9,1
8108757,37,C1,Female,Delta,Q1_P9,1
9701675,41,A,Male,Cairo,Q1_P9,0
8905032,40,D,Female,Upper Egypt,Q1_P9,0
2736828,38,C2,Male,Cairo,Q1_P9,0
5216087,29,D,Female,Cairo,Q1_P9,1
4860479,44,D,Male,Delta,Q1_P9,0
9552968,41,D,Male,Delta,Q1_P9,0
7993461,35,E,Male,Delta,Q1_P9,0
2366407,36,D,Male,Alex,Q1_P9,0
4306091,36,E,Male,Cairo,Q1_P9,0
3620534,37,C2,Female,Cairo,Q1_P9,0
2529790,35,D,Female,Canal,Q1_P9,0
3080880,35,D,Female,Delta,Q1_P9,0
1724853,43,D,Female,Cairo,Q1_P9,0
8975092,36,C2,Female,Upper Egypt,Q1_P9,0
1466911,37,B,Female,Upper Egypt,Q1_P9,0
4234300,44,C2,Female,Delta,Q1_P9,1
5659358,46,D,Male,Delta,Q1_P9,0
9585995,43,D,Male,Alex,Q1_P9,0
3148547,37,D,Male,Delta,Q1_P9,1
7552970,37,D,Female,Upper Egypt,Q1_P9,0
5001316,37,C2,Male,Delta,Q1_P9,0
3805318,39,A,Female,Delta,Q1_P9,0
7174095,42,D,Female,Delta,Q1_P9,1
8044513,30,C2,Female,Delta,Q1_P9,0
8186992,35,B,Male,Delta,Q1_P9,0
9326985,33,A,Female,Cairo,Q1_P9,0
6185806,38,A,Female,Delta,Q1_P9,0
6780737,36,C2,Female,Upper Egypt,Q1_P9,1
8750513,38,C2,Male,Delta,Q1_P9,0
7117962,35,C2,Female,Delta,Q1_P9,0
1328027,39,D,Male,Cairo,Q1_P9,0
4654328,37,C1,Male,Upper Egypt,Q1_P9,0
5840438,35,D,Male,Cairo,Q1_P9,0
1094023,36,D,Male,Delta,Q1_P9,1
1825837,40,C2,Male,Cairo,Q1_P9,1
4340309,44,D,Female,Upper Egypt,Q1_P9,0
3721391,39,C2,Male,Alex,Q1_P9,0
1121077,34,D,Male,Alex,Q1_P9,0
6094732,43,C2,Female,Alex,Q1_P9,0
6569958,40,C1,Female,Delta,Q1_P9,0
8962261,43,A,Female,Canal,Q1_P9,0
8745168,33,E,Female,Delta,Q1_P9,0
3136296,35,C1,Female,Upper Egypt,Q1_P9,1
4219100,40,D,Female,Upper Egypt,Q1_P9,0
9785832,41,D,Male,Cairo,Q1_P9,0
9928905,36,D,Female,Alex,Q1_P9,0
2557628,46,D,Female,Delta,Q1_P9,0
2790510,43,D,Male,Cairo,Q1_P9,0
3810985,35,D,Male,Delta,Q1_P9,0
9580557,31,D,Male,Delta,Q1_P9,0
9443526,41,D,Female,Delta,Q1_P9,0
7281770,35,D,Female,Delta,Q1_P9,0
9951411,44,D,Female,Upper Egypt,Q1_P9,1
3950858,35,A,Female,Delta,Q1_P9,0
3964352,38,D,Female,Upper Egypt,Q1_P9,0
4600471,40,C2,Male,Upper Egypt,Q1_P9,0
6607911,39,C2,Female,Cairo,Q1_P9,0
3512743,45,C2,Female,Delta,Q1_P9,0
5710849,36,C2,Male,Alex,Q1_P9,0
1435746,38,D,Male,Delta,Q1_P9,0
6033552,34,C2,Female,Delta,Q1_P9,0
9854635,37,D,Female,Cairo,Q1_P9,0
3419011,47,C2,Female,Delta,Q1_P9,0
2937652,34,A,Female,Delta,Q1_P9,0
8077637,38,D,Male,Upper Egypt,Q1_P9,0
4981643,38,C1,Female,Delta,Q1_P9,0
3275716,34,C2,Male,Delta,Q1_P9,0
8995343,39,D,Female,Upper Egypt,Q1_P9,0
5451280,31,D,Male,Alex,Q1_P9,0
3507543,34,C2,Female,Canal,Q1_P9,0
6004984,31,D,Male,Delta,Q1_P9,0
8152683,44,C2,Female,Delta,Q1_P9,0
6410849,39,C1,Female,Upper Egypt,Q1_P9,0
3987471,42,D,Female,Delta,Q1_P9,0
7097271,37,C2,Female,Cairo,Q1_P9,0
4860332,40,D,Male,Cairo,Q1_P9,1
9761901,36,D,Male,Delta,Q1_P9,0
1443902,35,D,Female,Alex,Q1_P9,1
5589884,33,B,Male,Delta,Q1_P9,0
2850810,39,E,Male,Delta,Q1_P9,0
6887088,39,D,Male,Delta,Q1_P9,0
2416060,34,C2,Male,Delta,Q1_P9,0
8642541,32,D,Female,Alex,Q1_P9,0
5105333,39,D,Male,Cairo,Q1_P9,0
4364630,40,C2,Female,Canal,Q1_P9,0
6658235,40,D,Male,Delta,Q1_P9,0
4155100,31,C2,Female,Cairo,Q1_P9,0
2323064,36,C2,Female,Upper Egypt,Q1_P9,1
3991618,35,C2,Female,Delta,Q1_P9,0
5169191,43,B,Female,Canal,Q1_P9,0
2760744,40,C1,Male,Upper Egypt,Q1_P9,0
1424458,35,D,Female,Upper Egypt,Q1_P9,0
8836688,38,D,Male,Alex,Q1_P9,0
6559975,44,D,Male,Delta,Q1_P9,0
6748527,44,E,Male,Alex,Q1_P9,1
8240494,45,D,Female,Upper Egypt,Q1_P9,0
1600754,41,D,Female,Delta,Q1_P9,0
2106271,39,C2,Male,Upper Egypt,Q1_P9,0
5028956,44,C2,Male,Delta,Q1_P9,0
2756498,43,C1,Female,Upper Egypt,Q1_P9,0
9720055,36,E,Male,Cairo,Q1_P9,1
7295686,47,D,Female,Delta,Q1_P9,0
5441317,45,C1,Female,Delta,Q1_P9,0
6496756,43,C2,Female,Delta,Q1_P9,0
3941593,40,D,Male,Delta,Q1_P9,0
1465079,42,C1,Male,Upper Egypt,Q1_P9,1
6253118,38,E,Male,Delta,Q1_P9,0
7777120,41,D,Male,Upper Egypt,Q1_P9,0
7983248,40,C2,Male,Alex,Q1_P9,0
2248822,36,C2,Male,Canal,Q1_P9,0
1274728,39,B,Female,Delta,Q1_P9,1
2537563,38,D,Female,Cairo,Q1_P9,0
5409738,37,C2,Male,Alex,Q1_P9,1
2923220,40,E,Male,Upper Egypt,Q1_P9,0
3996153,39,C2,Female,Cairo,Q1_P9,0
1795894,40,C2,Male,Cairo,Q1_P9,0
4678212,33,C1,Male,Upper Egypt,Q1_P9,0
2441330,34,D,Female,Cairo,Q1_P9,0
2289688,36,C1,Female,Upper Egypt,Q1_P9,0
6090515,41,C2,Female,Cairo,Q1_P9,0
1477726,35,C1,Male,Delta,Q1_P9,0
1701391,38,D,Female,Alex,Q1_P9,1
7540896,37,C2,Female,Delta,Q1_P9,0
3055030,35,D,Female,Delta,Q1_P9,0
7786409,37,D,Male,Cairo,Q1_P9,0
9014249,40,D,Male,Upper Egypt,Q1_P9,0
6719955,39,D,Male,Delta,Q1_P9,0
3645590,33,C2,Male,Delta,Q1_P9,1
6750218,42,A,Female,Upper Egypt,Q1_P9,0
4033501,37,D,Female,Cairo,Q1_P9,1
6976382,38,C2,Male,Delta,Q1_P9,0
9952238,33,C2,Female,Upper Egypt,Q1_P9,0
8221667,39,C2,Male,Alex,Q1_P9,0
3613808,45,D,Male,Delta,Q1_P9,1
1906966,40,C1,Male,Upper Egypt,Q1_P9,0
6019506,42,C2,Male,Delta,Q1_P9,0
3656261,34,B,Female,Upper Egypt,Q1_P9,0
8705881,44,D,Female,Alex,Q1_P9,0
8248033,42,C2,Male,Cairo,Q1_P9,0
8721571,37,D,Female,Alex,Q1_P9,0
9271577,35,E,Male,Upper Egypt,Q1_P9,1
7424292,35,D,Male,Cairo,Q1_P9,0
4229081,32,B,Male,Upper Egypt,Q1_P9,0
6992432,36,D,Female,Cairo,Q1_P9,0
2833458,33,C1,Male,Upper Egypt,Q1_P9,0
3141577,36,C1,Male,Upper Egypt,Q1_P9,0
8614558,30,D,Female,Upper Egypt,Q1_P9,0
3354996,36,C1,Male,Upper Egypt,Q1_P9,0
5233849,38,D,Male,Upper Egypt,Q1_P9,0
2137840,41,D,Male,Upper Egypt,Q1_P9,0
7830538,41,D,Male,Canal,Q1_P9,0
4441862,37,E,Female,Delta,Q1_P9,0
3728012,39,C1,Female,Delta,Q1_P9,0
2916556,36,D,Male,Cairo,Q1_P9,0
9241728,37,D,Female,Delta,Q1_P9,0
5334616,39,E,Female,Canal,Q1_P9,0
9215769,38,D,Male,Upper Egypt,Q1_P9,0
6091168,40,B,Female,Upper Egypt,Q1_P9,0
1896083,38,B,Male,Cairo,Q1_P9,0
4833186,41,C1,Female,Delta,Q1_P9,0
6963171,41,D,Female,Upper Egypt,Q1_P9,0
2311914,36,C2,Male,Delta,Q1_P9,0
2102030,48,C1,Male,Upper Egypt,Q1_P9,0
8204623,34,C1,Female,Cairo,Q1_P9,0
2784970,39,D,Male,Upper Egypt,Q1_P9,0
3784311,42,C2,Female,Alex,Q1_P9,0
7233917,38,E,Female,Upper Egypt,Q1_P9,0
5784835,37,D,Female,Cairo,Q1_P9,0
6377679,38,D,Male,Alex,Q1_P9,0
6596757,34,D,Female,Cairo,Q1_P9,0
5674238,40,D,Male,Cairo,Q1_P9,0
9355995,42,A,Female,Delta,Q1_P9,0
7695005,47,C1,Male,Alex,Q1_P9,0
3483314,37,D,Male,Upper Egypt,Q1_P9,0
6920580,42,B,Male,Cairo,Q1_P9,0
7424011,38,D,Male,Delta,Q1_P9,0
6352319,40,D,Male,Cairo,Q1_P9,0
6669748,38,C1,Male,Delta,Q1_P9,0
6978549,42,D,Female,Upper Egypt,Q1_P9,0
6635455,38,C2,Female,Upper Egypt,Q1_P9,0
7832943,41,C1,Female,Alex,Q1_P9,0
1223814,34,A,Female,Delta,Q1_P9,0
5712128,40,D,Female,Cairo,Q1_P9,1
5878509,32,D,Male,Delta,Q1_P9,0
4974511,44,D,Female,Upper Egypt,Q1_P9,0
3514917,37,E,Male,Delta,Q1_P9,0
4501420,42,D,Female,Upper Egypt,Q1_P9,0
4459259,34,D,Female,Upper Egypt,Q1_P9,0
8527633,35,D,Male,Delta,Q1_P9,0
9538641,36,E,Male,Upper Egypt,Q1_P9,0
8642068,41,C2,Male,Delta,Q1_P9,0
9156312,38,D,Male,Cairo,Q1_P9,0
2786406,29,D,Male,Delta,Q1_P9,0
4104362,36,D,Male,Delta,Q1_P9,0
4128941,34,D,Male,Upper Egypt,Q1_P9,0
7891936,45,D,Female,Cairo,Q1_P9,0
9929621,41,D,Male,Cairo,Q1_P9,0
5583001,43,D,Male,Delta,Q1_P9,0
1772312,34,C2,Female,Cairo,Q1_P9,0
4214253,29,C1,Male,Upper Egypt,Q1_P9,0
6586847,44,D,Male,Alex,Q1_P9,0
3733559,36,C2,Male,Upper Egypt,Q1_P9,0
3355388,35,C2,Female,Delta,Q1_P9,0
3930958,42,E,Male,Delta,Q1_P9,0
6281146,36,D,Male,Delta,Q1_P9,0
2478866,35,D,Male,Delta,Q1_P9,0
4563609,41,E,Female,Upper Egypt,Q1_P9,0
4986840,40,D,Female,Cairo,Q1_P9,0
9015472,39,D,Male,Upper Egypt,Q1_P9,0
1212789,40,B,Male,Cairo,Q1_P9,1
9628091,38,D,Female,Upper Egypt,Q1_P9,0
5836877,37,D,Female,Delta,Q1_P9,0
4886837,40,D,Female,Cairo,Q1_P9,0
1210353,34,D,Female,Cairo,Q1_P9,0
8070492,39,D,Female,Upper Egypt,Q1_P9,0
3087335,45,D,Female,Upper Egypt,Q1_P9,0
1360815,41,C1,Male,Upper Egypt,Q1_P9,0
7447330,40,D,Female,Upper Egypt,Q1_P9,0
5875921,34,C1,Female,Cairo,Q1_P9,0
4097181,37,D,Male,Upper Egypt,Q1_P9,0
3306888,31,E,Female,Delta,Q1_P9,0
3610665,36,D,Male,Delta,Q1_P9,0
1075609,37,C2,Female,Delta,Q1_P9,0
9718341,41,C2,Female,Delta,Q1_P9,0
5551019,37,D,Male,Alex,Q1_P9,1
8790103,40,D,Male,Alex,Q1_P9,0
6853433,39,C1,Male,Cairo,Q1_P9,0
4147203,40,C1,Female,Cairo,Q1_P9,1
7438449,32,E,Female,Cairo,Q1_P9,0
8808219,37,A,Male,Upper Egypt,Q1_P9,0
3095404,40,D,Male,Delta,Q1_P9,0
8364043,44,D,Female,Delta,Q1_P9,0
8384499,37,D,Female,Cairo,Q1_P9,0
2951483,36,C2,Male,Canal,Q1_P9,0
6099409,40,D,Female,Cairo,Q1_P9,0
7326436,41,C1,Female,Delta,Q1_P9,0
9339924,31,C1,Female,Alex,Q1_P9,0
1890925,34,C1,Female,Delta,Q1_P9,0
8885653,36,D,Male,Upper Egypt,Q1_P9,0
8008386,37,D,Female,Delta,Q1_P9,0
1181500,34,C2,Female,Upper Egypt,Q1_P9,0
6820515,32,E,Female,Canal,Q1_P9,0
6992727,33,C2,Male,Canal,Q1_P9,0
6445154,31,C2,Female,Delta,Q1_P9,0
2062950,38,D,Male,Delta,Q1_P9,0
7036891,42,C1,Female,Alex,Q1_P9,1
9091627,40,C1,Male,Canal,Q1_P9,0
6234435,36,D,Male,Delta,Q1_P9,0
9364261,41,C2,Female,Delta,Q1_P9,0
7279405,29,D,Male,Cairo,Q1_P9,0
3348553,37,C1,Female,Alex,Q1_P9,0
6749349,41,C2,Female,Delta,Q1_P9,1
9524447,33,C2,Male,Cairo,Q1_P9,0
5584063,42,C2,Female,Cairo,Q1_P9,0
7884590,41,C2,Female,Alex,Q1_P9,0
1811173,33,C1,Male,Alex,Q1_P9,0
7973010,30,C2,Male,Delta,Q1_P9,0
7205792,40,C2,Male,Delta,Q1_P9,0
8707510,39,C1,Male,Cairo,Q1_P9,0
7063018,40,C1,Female,Alex,Q1_P9,1
5133438,30,D,Male,Delta,Q1_P9,0
9718455,34,D,Male,Delta,Q1_P9,0
3574842,45,E,Male,Alex,Q1_P9,0
6091468,47,D,Female,Delta,Q1_P9,1
4534251,32,C1,Female,Delta,Q1_P9,0
2717893,30,C1,Female,Upper Egypt,Q1_P9,0
3201288,29,C1,Male,Delta,Q1_P9,0
8273377,37,D,Female,Delta,Q1_P9,0
7740989,32,D,Female,Cairo,Q1_P9,1
1437214,36,B,Female,Delta,Q1_P9,1
1410885,36,C1,Female,Delta,Q1_P9,0
5069290,37,D,Female,Canal,Q1_P9,0
1545315,37,D,Male,Upper Egypt,Q1_P9,0
1746270,39,C2,Female,Upper Egypt,Q1_P9,0
8540432,40,C2,Male,Upper Egypt,Q1_P9,0
5597712,36,D,Female,Upper Egypt,Q1_P9,0
2146903,35,C2,Male,Cairo,Q1_P9,0
2004115,40,E,Female,Delta,Q1_P9,0
5477079,33,C2,Female,Delta,Q1_P9,0
2135204,47,C1,Male,Delta,Q1_P9,0
3890739,44,D,Female,Delta,Q1_P9,0
7897721,40,D,Female,Upper Egypt,Q1_P9,0
8061177,39,C1,Female,Delta,Q1_P9,0
6955604,33,D,Male,Upper Egypt,Q1_P9,0
4874720,32,D,Female,Upper Egypt,Q1_P9,0
7118200,43,B,Male,Cairo,Q1_P9,1
2022759,34,C2,Male,Delta,Q1_P9,0
1685763,40,D,Male,Delta,Q1_P9,0
2424101,44,D,Male,Delta,Q1_P9,0
8414714,40,D,Female,Delta,Q1_P9,0
2168822,26,C1,Female,Cairo,Q1_P9,0
5166245,40,C1,Male,Delta,Q1_P9,0
1857227,39,C2,Female,Cairo,Q1_P9,0
1853603,44,C2,Female,Upper Egypt,Q1_P9,0
5101024,46,C2,Male,Upper Egypt,Q1_P9,0
5574153,48,D,Female,Upper Egypt,Q1_P9,0
2155960,34,E,Female,Canal,Q1_P9,0
1220207,34,C1,Male,Canal,Q1_P9,1
6633267,41,D,Female,Upper Egypt,Q1_P9,0
7413649,35,D,Male,Delta,Q1_P9,1
3952249,45,D,Female,Upper Egypt,Q1_P9,0
1810020,42,D,Male,Upper Egypt,Q1_P9,0
2607209,42,D,Male,Cairo,Q1_P9,0
4747128,38,C2,Male,Delta,Q1_P9,0
1243203,33,D,Female,Upper Egypt,Q1_P9,1
2925127,36,C2,Female,Canal,Q1_P9,0
1122524,35,D,Female,Upper Egypt,Q1_P9,0
5201493,38,C2,Male,Delta,Q1_P9,0
5611681,39,C1,Male,Upper Egypt,Q1_P9,0
4392964,47,A,Female,Delta,Q1_P9,0
5481905,36,C2,Male,Upper Egypt,Q1_P9,0
5406762,37,D,Female,Delta,Q1_P9,0
4469183,47,D,Female,Delta,Q1_P9,0
4925654,28,D,Female,Delta,Q1_P9,0
3009663,38,C2,Female,Canal,Q1_P9,0
3242350,34,B,Female,Cairo,Q1_P9,0
4399897,36,D,Male,Delta,Q1_P9,0
2665623,46,D,Female,Upper Egypt,Q1_P9,0
6075871,35,C2,Male,Upper Egypt,Q1_P9,0
6437140,42,D,Male,Delta,Q1_P9,0
6963592,42,D,Male,Delta,Q1_P9,0
1588440,33,C2,Female,Upper Egypt,Q1_P9,0
1981470,37,D,Male,Upper Egypt,Q1_P9,0
8630988,39,C2,Male,Upper Egypt,Q1_P9,0
1643628,30,C2,Male,Cairo,Q1_P9,0
7301167,38,D,Male,Upper Egypt,Q1_P9,1
6125784,38,C1,Female,Delta,Q1_P9,0
1366739,40,C2,Female,Cairo,Q1_P9,0
9033887,32,A,Female,Delta,Q1_P9,0
3703273,33,C2,Male,Delta,Q1_P9,0
1626339,41,D,Female,Delta,Q1_P9,0
5100284,33,A,Male,Delta,Q1_P9,0
4041798,38,D,Male,Delta,Q1_P9,0
5475904,32,C2,Male,Upper Egypt,Q1_P9,0
9462127,39,C1,Male,Cairo,Q1_P9,0
5988412,38,D,Male,Cairo,Q1_P10,0
9843984,31,D,Female,Upper Egypt,Q1_P10,0
3286171,43,C2,Male,Upper Egypt,Q1_P10,0
3751341,43,D,Female,Alex,Q1_P10,0
5207386,44,D,Male,Alex,Q1_P10,0
5981443,35,D,Female,Delta,Q1_P10,0
2831192,36,D,Male,Upper Egypt,Q1_P10,0
3322130,36,C2,Male,Delta,Q1_P10,0
2015813,36,D,Male,Upper Egypt,Q1_P10,1
2597527,40,C2,Male,Delta,Q1_P10,0
2185786,35,C1,Female,Delta,Q1_P10,0
7807226,44,C2,Female,Delta,Q1_P10,0
8556191,36,C2,Female,Upper Egypt,Q1_P10,1
9194269,42,D,Female,Delta,Q1_P10,0
3258720,39,D,Male,Alex,Q1_P10,1
1979760,38,D,Male,Upper Egypt,Q1_P10,0
9516911,37,D,Female,Delta,Q1_P10,0
3849110,40,C2,Female,Delta,Q1_P10,0
8408312,39,E,Female,Upper Egypt,Q1_P10,0
8233371,42,D,Female,Upper Egypt,Q1_P10,0
4694019,37,D,Female,Upper Egypt,Q1_P10,0
6552513,39,D,Female,Upper Egypt,Q1_P10,0
1725489,37,A,Female,Upper Egypt,Q1_P10,0
2357510,36,A,Male,Delta,Q1_P10,0
3626762,43,D,Female,Delta,Q1_P10,0
4196345,43,D,Male,Delta,Q1_P10,0
6488971,31,D,Female,Upper Egypt,Q1_P10,0
6091099,35,D,Female,Delta,Q1_P10,0
2689999,39,D,Male,Delta,Q1_P10,0
3719346,42,C2,Female,Delta,Q1_P10,0
8720166,34,C2,Female,Alex,Q1_P10,0
3215648,39,C1,Female,Cairo,Q1_P10,0
6567231,40,D,Male,Upper Egypt,Q1_P10,0
1540858,40,D,Female,Delta,Q1_P10,0
1395076,41,C1,Male,Alex,Q1_P10,0
1520484,43,D,Male,Cairo,Q1_P10,0
7892273,34,C1,Female,Delta,Q1_P10,0
8528770,39,C2,Female,Delta,Q1_P10,0
4888364,43,D,Male,Canal,Q1_P10,0
4750253,36,D,Male,Alex,Q1_P10,0
8899306,43,D,Male,Upper Egypt,Q1_P10,0
7499320,39,A,Female,Cairo,Q1_P10,0
6786708,38,D,Male,Canal,Q1_P10,0
3307587,43,D,Female,Delta,Q1_P10,0
1040055,34,C1,Female,Cairo,Q1_P10,0
8347501,37,D,Female,Cairo,Q1_P10,0
6595398,37,D,Male,Delta,Q1_P10,0
3124686,47,D,Male,Upper Egypt,Q1_P10,1
4322250,40,D,Male,Cairo,Q1_P10,0
1590546,41,D,Male,Cairo,Q1_P10,0
3255195,41,D,Male,Delta,Q1_P10,0
5738240,42,D,Male,Delta,Q1_P10,0
1819881,44,D,Male,Delta,Q1_P10,0
7491427,38,C1,Female,Delta,Q1_P10,0
6425679,44,C1,Male,Upper Egypt,Q1_P10,1
3693075,34,C1,Female,Delta,Q1_P10,0
6599097,38,C2,Female,Delta,Q1_P10,0
4116252,35,D,Male,Upper Egypt,Q1_P10,0
6688034,39,D,Female,Cairo,Q1_P10,0
6791622,32,D,Female,Alex,Q1_P10,0
1590371,38,D,Female,Cairo,Q1_P10,0
6892117,41,C1,Male,Delta,Q1_P10,0
2174276,44,D,Female,Delta,Q1_P10,0
2125451,32,C2,Female,Delta,Q1_P10,0
8395175,36,C1,Male,Upper Egypt,Q1_P10,0
7635368,38,D,Female,Delta,Q1_P10,0
6101862,35,D,Female,Delta,Q1_P10,0
7681040,33,C1,Female,Delta,Q1_P10,0
3423265,46,C2,Male,Delta,Q1_P10,0
6507469,39,C2,Male,Upper Egypt,Q1_P10,1
2956919,37,D,Female,Alex,Q1_P10,1
8161863,37,C1,Male,Delta,Q1_P10,0
9327925,41,C1,Male,Cairo,Q1_P10,0
1958928,32,D,Female,Cairo,Q1_P10,0
2713967,39,C2,Female,Alex,Q1_P10,0
2954435,41,C1,Male,Upper Egypt,Q1_P10,1
4685623,38,A,Male,Delta,Q1_P10,0
9624777,39,C1,Male,Canal,Q1_P10,0
9507527,45,C2,Female,Upper Egypt,Q1_P10,0
9773986,43,C2,Female,Delta,Q1_P10,0
3657688,41,D,Female,Upper Egypt,Q1_P10,0
2249685,41,A,Female,Delta,Q1_P10,0
6814926,40,C1,Female,Alex,Q1_P10,0
7577464,36,D,Male,Delta,Q1_P10,0
7542580,32,C2,Male,Delta,Q1_P10,0
9932145,39,D,Female,Upper Egypt,Q1_P10,0
4182656,31,D,Male,Delta,Q1_P10,0
6062288,36,D,Female,Delta,Q1_P10,0
5402569,35,D,Male,Delta,Q1_P10,0
3144102,33,D,Male,Upper Egypt,Q1_P10,0
5652770,41,D,Male,Upper Egypt,Q1_P10,0
2183648,40,D,Male,Canal,Q1_P10,0
9242460,31,A,Male,Delta,Q1_P10,0
5480137,34,D,Male,Upper Egypt,Q1_P10,0
5140522,32,D,Female,Cairo,Q1_P10,0
6896214,39,D,Female,Delta,Q1_P10,0
7126844,32,D,Female,Alex,Q1_P10,0
7755763,42,D,Female,Upper Egypt,Q1_P10,0
2598286,38,D,Female,Canal,Q1_P10,0
2251988,36,C2,Female,Cairo,Q1_P10,0
3029414,32,C1,Female,Alex,Q1_P10,0
8851864,36,D,Female,Upper Egypt,Q1_P10,0
3140573,37,D,Male,Delta,Q1_P10,0
5697842,38,C2,Female,Delta,Q1_P10,0
6653415,39,D,Male,Delta,Q1_P10,0
9890894,40,C2,Male,Upper Egypt,Q1_P10,0
6980074,37,A,Female,Delta,Q1_P10,0
5564711,43,B,Female,Delta,Q1_P10,0
8866345,38,C2,Female,Canal,Q1_P10,0
8677403,38,D,Female,Canal,Q1_P10,0
2528248,31,D,Male,Upper Egypt,Q1_P10,0
4256325,38,B,Male,Canal,Q1_P10,0
6597314,38,C2,Male,Cairo,Q1_P10,0
2671461,35,A,Male,Upper Egypt,Q1_P10,0
5475959,37,C2,Male,Upper Egypt,Q1_P10,0
7863369,34,D,Female,Delta,Q1_P10,0
3309079,41,D,Male,Alex,Q1_P10,0
5975044,37,C2,Female,Delta,Q1_P10,0
4777839,38,C2,Female,Cairo,Q1_P10,0
4814277,46,C1,Male,Cairo,Q1_P10,0
8606106,39,C2,Female,Delta,Q1_P10,0
8554927,35,D,Female,Cairo,Q1_P10,0
6970906,35,D,Male,Alex,Q1_P10,0
6528678,45,D,Male,Upper Egypt,Q1_P10,0
6698339,36,D,Female,Upper Egypt,Q1_P10,0
5551363,40,C2,Female,Cairo,Q1_P10,0
7845392,43,D,Female,Upper Egypt,Q1_P10,0
5379183,37,C1,Female,Delta,Q1_P10,0
6658703,37,D,Female,Delta,Q1_P10,0
2914993,38,C2,Female,Cairo,Q1_P10,0
8133878,35,D,Female,Cairo,Q1_P10,0
1840235,32,C1,Female,Cairo,Q1_P10,0
5523539,30,C2,Female,Cairo,Q1_P10,0
8906271,40,A,Male,Upper Egypt,Q1_P10,0
6200229,39,C2,Female,Upper Egypt,Q1_P10,1
8146013,41,D,Female,Cairo,Q1_P10,0
4344930,36,C2,Male,Cairo,Q1_P10,0
8185812,37,D,Female,Cairo,Q1_P10,0
8590320,44,C1,Male,Alex,Q1_P10,0
8280556,41,D,Male,Delta,Q1_P10,0
6087962,44,D,Female,Canal,Q1_P10,0
5500805,39,A,Female,Delta,Q1_P10,0
6549920,31,C2,Male,Alex,Q1_P10,0
8406393,40,C2,Female,Delta,Q1_P10,0
9746184,28,C1,Female,Delta,Q1_P10,0
5420193,29,C1,Female,Alex,Q1_P10,0
5489990,43,C2,Male,Delta,Q1_P10,0
8065312,40,C1,Female,Delta,Q1_P10,0
7720469,34,C2,Female,Cairo,Q1_P10,1
2844264,43,D,Male,Alex,Q1_P10,1
6766820,36,D,Male,Upper Egypt,Q1_P10,0
8079791,38,B,Male,Cairo,Q1_P10,0
5428931,35,D,Male,Upper Egypt,Q1_P10,1
4204357,43,D,Male,Cairo,Q1_P10,0
6661439,37,C1,Female,Cairo,Q1_P10,1
8839529,46,D,Male,Cairo,Q1_P10,0
5713649,40,C2,Male,Alex,Q1_P10,0
4961258,38,C1,Female,Alex,Q1_P10,0
4628936,37,C1,Female,Delta,Q1_P10,0
8087775,40,B,Male,Delta,Q1_P10,0
4554752,33,C2,Male,Delta,Q1_P10,0
4030742,41,D,Male,Alex,Q1_P10,0
9792439,41,D,Female,Delta,Q1_P10,0
1625456,40,D,Male,Delta,Q1_P10,0
8575090,39,D,Male,Upper Egypt,Q1_P10,1
1803582,43,D,Male,Delta,Q1_P10,0
3049616,32,C2,Female,Canal,Q1_P10,0
3422907,43,D,Female,Delta,Q1_P10,0
2854018,44,C1,Female,Delta,Q1_P10,0
4123611,35,C2,Female,Delta,Q1_P10,1
2996901,36,D,Female,Canal,Q1_P10,0
2642927,36,D,Male,Delta,Q1_P10,0
4942623,34,C2,Male,Cairo,Q1_P10,0
5677684,39,C1,Female,Alex,Q1_P10,0
7778898,34,A,Male,Delta,Q1_P10,0
6986658,38,D,Male,Upper Egypt,Q1_P10,0
4244259,43,C2,Male,Delta,Q1_P10,1
5951880,34,C1,Male,Alex,Q1_P10,0
3963513,42,C1,Female,Delta,Q1_P10,0
9795515,39,D,Female,Delta,Q1_P10,0
6887082,35,E,Male,Cairo,Q1_P10,0
2134787,40,C2,Male,Delta,Q1_P10,1
7189660,30,C1,Female,Cairo,Q1_P10,0
9300281,37,E,Female,Alex,Q1_P10,0
4463924,46,C2,Male,Delta,Q1_P10,0
8334899,40,C2,Female,Alex,Q1_P10,0
5167134,39,D,Male,Delta,Q1_P10,0
5819376,39,D,Male,Alex,Q1_P10,0
5691938,35,D,Male,Upper Egypt,Q1_P10,0
7478678,39,D,Female,Upper Egypt,Q1_P10,0
9432200,38,C1,Male,Alex,Q1_P10,0
1844313,41,C1,Female,Upper Egypt,Q1_P10,0
7447062,41,D,Female,Upper Egypt,Q1_P10,0
6605037,43,D,Female,Upper Egypt,Q1_P10,0
4194291,36,D,Female,Delta,Q1_P10,0
7749529,40,D,Female,Delta,Q1_P10,0
7560117,44,E,Male,Cairo,Q1_P10,0
3491776,41,C2,Female,Canal,Q1_P10,0
9486755,36,C2,Female,Delta,Q1_P10,1
1018516,36,C1,Female,Delta,Q1_P10,0
8957170,45,D,Female,Delta,Q1_P10,0
6287771,38,C1,Male,Canal,Q1_P10,0
9899268,40,C1,Male,Delta,Q1_P10,0
